InputRow,TRN,ApplicationNumber,YearInput,EndpointUsed,HTTPStatus,Present,Note,CheckedAt
141,127243321.0,SLB-158987,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:33.402814
142,127364277.0,SLB-159535,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:33.780557
143,127711732.0,SLB-150861,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:34.103562
144,127738177.0,SLB-148886,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:34.425868
145,128266309.0,SLB-160517,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:34.747035
146,128488263.0,SLB-150096,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:35.068820
147,128625708.0,SLB-158112,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:35.391562
148,128777494.0,SLB-151857,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:35.713306
149,128873337.0,SLB-150664,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:36.035049
150,129005614.0,SLB-148332,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:36.357199
151,129437166.0,SLB-158249,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:36.678206
152,129538337.0,SLB-149618,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:37.000509
153,129749460.0,SLB-160129,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:37.322257
154,130003760.0,SLB-156393,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:37.645226
155,130707325.0,SLB-154836,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:37.970013
156,130719170.0,SLB-159860,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:38.292734
157,130863319.0,SLB-154465,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:38.630102
158,131190784.0,SLB-156608,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:38.952016
159,131403583.0,SLB-156092,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:39.275103
160,131668498.0,SLB-155857,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:39.600591
161,131840223.0,SLB-156017,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:39.924163
162,131851543.0,SLB-159246,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:40.248853
163,131908154.0,SLB-155529,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:40.573187
164,131942255.0,SLB-161208,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:40.905472
165,131976192.0,SLB-159074,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:41.226305
166,132163462.0,SLB-154311,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:41.548669
167,132204673.0,SLB-147830,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:41.870345
168,132298856.0,SLB-160728,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:42.198416
169,132461137.0,SLB-159477,2025.0,/api/v2/Applications/ByTRN,400,False,"Error (400): {""statusCode"":400,""message"":""Invalid token""}",2025-11-24T11:56:42.524421
